1088	3.04370097264e-09
1089	3.03620632749e-09
1090	3.02873013675e-09
1091	3.02127235497e-09
1092	3.01383293683e-09
1093	3.00641183712e-09
1094	2.99900901072e-09
1095	2.99162441265e-09
1096	2.98425799801e-09
1097	2.97690972203e-09
1098	2.96957954005e-09
1099	2.96226740751e-09
1100	2.95497327998e-09
1101	2.94769711311e-09
1102	2.94043886268e-09
1103	2.93319848458e-09
1104	2.92597593479e-09
1105	2.91877116942e-09
1106	2.91158414468e-09
1107	2.90441481688e-09
1108	2.89726314244e-09
1109	2.89012907791e-09
1110	2.8830125799e-09
1111	2.87591360518e-09
1112	2.8688321106e-09
1113	2.8617680531e-09
1114	2.85472138976e-09
1115	2.84769207774e-09
1116	2.84068007432e-09
1117	2.83368533687e-09
1118	2.8267078229e-09
1119	2.81974748997e-09
1120	2.8128042958e-09
1121	2.80587819817e-09
1122	2.79896915499e-09
1123	2.79207712427e-09
1124	2.78520206411e-09
1125	2.77834393273e-09
1126	2.77150268844e-09
1127	2.76467828967e-09
1128	2.75787069492e-09
1129	2.75107986283e-09
1130	2.74430575212e-09
1131	2.73754832161e-09
1132	2.73080753024e-09
1133	2.72408333702e-09
1134	2.7173757011e-09
1135	2.7106845817e-09
1136	2.70400993815e-09
1137	2.69735172988e-09
1138	2.69070991643e-09
1139	2.68408445742e-09
1140	2.67747531258e-09
1141	2.67088244174e-09
1142	2.66430580484e-09
1143	2.65774536188e-09
1144	2.65120107301e-09
1145	2.64467289845e-09
1146	2.63816079851e-09
1147	2.63166473361e-09
1148	2.62518466427e-09
1149	2.61872055111e-09
1150	2.61227235483e-09
1151	2.60584003624e-09
1152	2.59942355625e-09
1153	2.59302287585e-09
1154	2.58663795614e-09
